Number Density,Energy Density,Pressure,mu_u,mu_d,mu_s,mu_e
0.3513470203294601,1.446549858075316,0.148849952691772,316.80258742144395,316.80258742144395,316.80258742144395,0.0
0.35297039160232957,1.4539269481110115,0.15130898270367055,317.28975835761116,317.28975835761116,317.28975835761116,0.0
0.3546012635344819,1.461349520127275,0.1537831733757584,317.7776784528145,317.7776784528145,317.7776784528145,0.0
0.3562396707821229,1.4688178545342057,0.15627261817806862,318.26634885909147,318.26634885909147,318.26634885909147,0.0
0.35788564816158625,1.4763322334707207,0.15877741115690688,318.75577073025164,318.75577073025164,318.75577073025164,0.0
0.3595392306500701,1.4838929408152024,0.1612976469384008,319.2459452218784,319.2459452218784,319.2459452218784,0.0
0.36120045338638246,1.4915002621962306,0.16383342073207682,319.7368734913323,319.7368734913323,319.7368734913323,0.0
0.3628693516716875,1.4991544850033702,0.16638482833445678,320.22855669775356,320.22855669775356,320.22855669775356,0.0
0.3645459609702549,1.5068558983980282,0.1689519661326761,320.72099600206485,320.72099600206485,320.72099600206485,0.0
0.36623031691021635,1.5146047933243891,0.17153493110812967,321.2141925669747,321.2141925669747,321.2141925669747,0.0
0.36792245528431844,1.5224014625203819,0.17413382084012732,321.7081475569788,321.7081475569788,321.7081475569788,0.0
0.369622412050686,1.5302462005287596,0.17674873350958648,322.20286213836397,322.20286213836397,322.20286213836397,0.0
0.3713302233335856,1.53813930370822,0.17937976790274004,322.69833747921047,322.69833747921047,322.69833747921047,0.0
0.3730459254241922,1.546081070244597,0.1820270234148657,323.1945747493946,323.1945747493946,323.1945747493946,0.0
0.3747695547813638,1.5540718001621403,0.1846906000540468,323.6915751205922,323.6915751205922,323.6915751205922,0.0
0.3765011480324113,1.562111795334829,0.187370598444943,324.18933976628034,324.18933976628034,324.18933976628034,0.0
0.3782407419738799,1.5702013594977902,0.19006711983259675,324.68786986174086,324.68786986174086,324.68786986174086,0.0
0.37998837357233045,1.5783407982587696,0.19278026608625654,325.18716658406294,325.18716658406294,325.18716658406294,0.0
0.3817440799651241,1.586530419109671,0.1955101397032237,325.68723111214547,325.68723111214547,325.68723111214547,0.0
0.38350789846121447,1.594770531438193,0.19825684381273104,326.18806462670113,326.18806462670113,326.18806462670113,0.0
0.38527986654193613,1.6030614465394881,0.2010204821798293,326.6896683102574,326.6896683102574,326.6896683102574,0.0
0.3870600218618038,1.611403477627942,0.20380115920931402,327.1920433471605,327.1920433471605,327.1920433471605,0.0
0.3888484022493121,1.6197969398490013,0.20659897994966708,327.69519092357797,327.69519092357797,327.69519092357797,0.0
0.3906450457077382,1.6282421502910769,0.20941405009702566,328.1991122275012,328.1991122275012,328.1991122275012,0.0
0.392449990415953,1.6367394279975336,0.21224647599917779,328.70380844874893,328.70380844874893,328.70380844874893,0.0
0.3942632747292275,1.6452890939787244,0.2150963646595748,329.20928077896906,329.20928077896906,329.20928077896906,0.0
